Relatório de vias;;;;;;;;;;;;;;;
2019 - 20201 - 2021;;;;;;;;;;;;;;;
LATITUDE;LONGITUDE;DATA DA MONITORAÇÃO;SENTIDO GEOGRÁFICO;UF;Município;VIA MONITORADA POR CAMERAS;POSSUI COMERCIO AMBILANTE;ZONA;VITIMA FATAL;MEDIA DE VEICULOS;PASSAGEM DE VEICULOS PESADOS;POLICIAMENTO RODOVIARIO;OCORRENCIAS DIARIAS;;
-21,77835921;-41,36898369;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Vitima Fatal;195;1;1;9;;
-21,78357315;-41,37787247;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Vitima Fatal;95;1;3;62;;
-21,7842538;-41,37916032;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Vitima Fatal;232;0;2;32;;
-21,78395803;-41,37862254;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Vitima Fatal;188;1;3;55;;
-21,78621101;-41,38211441;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Vitima Fatal;233;0;1;49;;
-21,78656699;-41,38302539;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Vitima Fatal;63;0;3;44;;
-21,78662832;-41,38297711;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Vitima Fatal;200;1;1;69;;
-21,78679519;-41,3830559;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Vitima Fatal;158;0;3;56;;
-21,78665167;-41,38310183;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Vitima Fatal;167;0;3;4;;
-21,78707539;-41,38391186;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Vitima Fatal;108;0;2;56;;
-21,7880497;-41,38476181;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Sim;2;Rural;Não fatal;250;0;3;16;;
-21,78997803;-41,38676453;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;217;0;1;45;;
-21,79510689;-41,39165878;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Sim;3;Rural;Não fatal;63;1;3;29;;
-21,79585673;-41,39241714;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;240;0;2;14;;
-21,79718971;-41,39312363;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;183;0;1;21;;
-21,799366;-41,39429474;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;50;1;1;3;;
-21,80204582;-41,3956871;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;91;1;3;8;;
-21,80407524;-41,39641571;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Sim;3;Rural;Não fatal;203;1;3;38;;
-21,81375333;-41,39664397;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;235;1;2;26;;
-21,8137608;-41,3966272;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;67;0;1;69;;
-21,80513382;-41,39685059;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;157;0;2;62;;
-21,80741501;-41,39736938;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;78;1;1;18;;
-21,8080883;-41,39731216;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;205;0;1;8;;
-21,8081012;-41,39737688;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;207;1;2;41;;
-21,80867333;-41,39728334;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;18;0;2;59;;
-21,80945969;-41,39715958;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;126;0;3;58;;
-21,8100691;-41,3971442;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;20;0;1;4;;
-21,8098207;-41,39707446;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;179;1;2;19;;
-21,81020355;-41,39707947;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;43;0;1;67;;
-21,8120373;-41,39695946;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;100;1;3;42;;
-21,81189918;-41,39694595;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;215;1;2;62;;
-21,81326277;-41,39669493;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;75;0;3;51;;
-21,81326931;-41,39666677;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;132;1;3;44;;
-21,81333094;-41,39666006;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;83;0;2;9;;
-21,81369264;-41,39665805;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;15;0;3;40;;
-21,8136774;-41,3967749;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;129;1;3;65;;
-21,81426973;-41,39673717;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;93;0;3;68;;
-21,81527886;-41,39693197;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;83;1;1;11;;
-21,81531714;-41,39681328;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;27;0;1;4;;
-21,8154337;-41,3970148;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;237;1;2;65;;
-21,81579649;-41,39713883;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;109;0;2;50;;
-21,81617903;-41,39749523;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;175;1;1;3;;
-21,81768227;-41,39820099;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;10;1;1;5;;
-21,81716156;-41,39830399;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;127;1;2;67;;
-21,81727791;-41,39834976;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;48;0;3;55;;
-21,8188206;-41,3980942;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;111;0;2;52;;
-21,81955932;-41,39796361;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;166;0;1;52;;
-21,82335281;-41,40172577;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;244;0;3;26;;
-21,82343348;-41,40199363;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;182;0;3;66;;
-21,82368559;-41,40229806;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;159;0;1;57;;
-21,824456;-41,402935;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;46;1;2;33;;
-21,82641988;-41,40501581;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;10;0;1;8;;
-21,82646345;-41,4050765;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;122;1;2;4;;
-21,82954409;-41,40986022;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;196;0;1;39;;
-21,83000751;-41,41033329;01/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;17;1;3;6;;
-21,82998791;-41,4106176;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;56;0;3;52;;
-21,83001561;-41,41039129;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;127;0;1;8;;
-21,83002401;-41,41068097;01/01/2020;Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;168;0;2;24;;
-21,8303369;-41,4107083;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;54;1;1;51;;
-21,83050144;-41,41090024;01/01/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;82;1;2;67;;
-21,83045662;-41,41081341;02/01/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;22;1;2;12;;
-21,83223534;-41,41367722;03/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;35;1;3;10;;
-21,83471298;-41,4170723;04/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;96;1;3;38;;
-21,83474731;-41,41733551;05/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;94;1;1;27;;
-21,83492279;-41,41778183;06/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;90;0;3;66;;
-21,83545494;-41,4196434;07/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;220;0;3;7;;
-21,83558083;-41,42005539;08/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;27;0;1;48;;
-21,83566284;-41,4205513;09/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;239;0;3;64;;
-21,8361702;-41,42238235;10/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;31;1;3;38;;
-21,83633943;-41,42248303;11/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;125;0;2;54;;
-21,83713913;-41,42686844;12/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;101;0;2;2;;
-21,8370378;-41,42748468;13/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Sim;3;Urbana;Não fatal;148;0;1;38;;
-21,83694381;-41,42809052;14/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;97;0;2;50;;
-21,83451784;-41,43745713;15/01/2020;Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;17;0;3;31;;
-21,83634254;-41,43057693;16/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;59;0;1;67;;
-21,8362479;-41,4306318;17/01/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;57;1;3;32;;
-21,83646983;-41,42990202;18/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;124;0;3;23;;
-21,83603007;-41,43162131;19/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;90;0;3;55;;
-21,83593733;-41,43216312;20/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;128;1;2;1;;
-21,83509064;-41,43568802;21/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;170;0;2;65;;
-21,83422343;-41,43963911;22/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;176;0;3;27;;
-21,83421135;-41,43970871;23/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;214;0;1;41;;
-21,83361626;-41,44145966;24/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;187;0;1;36;;
-21,83372515;-41,44151598;25/01/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;136;1;1;26;;
-21,83341217;-41,44231033;26/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;224;1;2;25;;
-21,83296327;-41,44417137;27/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;158;1;2;52;;
-21,83106804;-41,45136642;28/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;80;0;2;55;;
-21,83097482;-41,45208657;29/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;212;0;2;9;;
-21,8278;-41,45409;30/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;175;1;1;28;;
-21,8272873;-41,45400234;31/01/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;163;1;1;21;;
-21,82536507;-41,45568085;01/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;193;1;3;19;;
-21,82341003;-41,45811081;02/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;10;1;1;45;;
-21,82249662;-41,45874884;03/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;206;0;2;19;;
-21,82221027;-41,45966582;04/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;246;0;3;38;;
-21,82145455;-41,46324556;05/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;28;1;3;48;;
-21,82135153;-41,46398149;06/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;87;1;3;39;;
-21,82132149;-41,46469498;07/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;160;0;3;51;;
-21,82061195;-41,46887588;08/02/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;246;0;2;3;;
-21,82074956;-41,46883529;09/02/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;236;1;1;35;;
-21,82069397;-41,46895218;10/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;235;1;3;52;;
-21,82083734;-41,46914911;11/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;91;1;3;38;;
-21,82079252;-41,46931306;12/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;239;0;3;12;;
-21,82095966;-41,46934759;13/02/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;175;0;2;58;;
-21,82117505;-41,46957189;14/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;36;0;3;24;;
-21,82100635;-41,46970265;15/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;52;1;1;56;;
-21,82123605;-41,469763;16/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;85;1;2;41;;
-21,8212622;-41,46984212;17/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;75;1;1;69;;
-21,82133223;-41,46993734;18/02/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;250;1;2;45;;
-21,82139728;-41,4700909;19/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;94;1;1;53;;
-21,82146576;-41,47017907;20/02/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;23;0;3;43;;
-21,82155166;-41,47027429;21/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;142;0;1;45;;
-21,82162574;-41,4703913;22/02/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;124;0;2;28;;
-21,82167834;-41,47048686;23/02/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;152;1;2;4;;
-21,82171569;-41,47059582;24/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;121;1;3;67;;
-21,82177607;-41,47067327;25/02/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;174;0;1;7;;
-21,82195909;-41,47129219;26/02/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;238;1;1;69;;
-21,82204157;-41,47965431;27/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;15;0;2;13;;
-21,82674789;-41,48791885;28/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;33;0;1;63;;
-21,82526016;-41,49164581;29/02/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;150;0;1;26;;
-21,82690048;-41,49703217;01/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;117;0;1;29;;
-21,8358326;-41,50381088;02/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;222;0;1;39;;
-21,83663322;-41,5075523;03/03/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;147;1;1;25;;
-21,83743858;-41,50880051;04/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;133;1;1;27;;
-21,85415077;-41,52036285;05/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;143;0;3;44;;
-21,85459709;-41,52032089;06/03/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;181;1;1;5;;
-21,85485956;-41,52149778;07/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;115;0;2;9;;
-21,85506439;-41,52462769;08/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;172;1;2;11;;
-21,86514523;-41,540346;09/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;202;0;1;56;;
-21,8650856;-41,53975678;10/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;45;0;3;3;;
-21,86982727;-41,54800415;11/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;34;0;3;48;;
-21,86905861;-41,55819342;12/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;125;0;3;55;;
-21,87050918;-41,56481847;13/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;113;0;1;8;;
-21,87086388;-41,56563856;14/03/2020;Canteiro central;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;170;0;2;20;;
-21,87072884;-41,56576462;15/03/2020;Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;196;1;2;52;;
-21,87277222;-41,56791306;16/03/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;198;1;1;8;;
-21,87275967;-41,56865805;17/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;154;0;2;59;;
-21,87287903;-41,56868744;18/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;238;1;2;29;;
-21,87579727;-41,57386017;19/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;243;0;3;20;;
-21,87575562;-41,57406069;20/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;195;1;2;68;;
-21,8760891;-41,57595062;21/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;133;1;2;49;;
-21,87617302;-41,57593536;22/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;235;1;2;5;;
-21,87567877;-41,57893561;23/03/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;108;0;1;67;;
-21,86948706;-41,55635074;24/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;165;1;2;22;;
-21,88028717;-41,58878708;25/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;220;0;2;43;;
-21,88700104;-41,59595871;26/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;216;0;3;55;;
-21,89187431;-41,59737778;27/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;46;1;1;26;;
-21,89323997;-41,59815979;28/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;165;0;3;67;;
-21,89355278;-41,5980835;29/03/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;33;1;2;19;;
-21,91524124;-41,61436844;30/03/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;19;0;1;38;;
-21,91651726;-41,61487961;31/03/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;193;0;3;28;;
-21,92465318;-41,62170175;01/04/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;230;1;3;8;;
-21,92993546;-41,62517548;02/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;179;0;3;12;;
-21,929962;-41,6251848;03/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;213;1;3;36;;
-21,92937761;-41,62524395;04/04/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;214;0;2;13;;
-21,93193436;-41,62626648;05/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;64;0;2;49;;
-21,93389724;-41,62775986;06/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;36;1;2;29;;
-21,93440698;-41,62805859;07/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;77;1;1;8;;
-21,94498173;-41,63479999;08/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;28;0;2;64;;
-21,94726372;-41,635643;09/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;163;1;3;10;;
-21,95002174;-41,6394577;10/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;127;1;1;57;;
-21,95976945;-41,6471348;11/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;81;1;2;32;;
-21,96024769;-41,64737687;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;193;0;2;8;;
-21,960762;-41,64747979;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;231;0;1;29;;
-21,96648645;-41,65192086;12/04/2020;Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;61;1;2;20;;
-21,96808879;-41,65194677;12/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;212;0;2;45;;
-21,96843072;-41,65179446;12/04/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;100;1;3;64;;
-21,96864891;-41,65221405;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;208;1;2;1;;
-21,96724824;-41,65214114;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;156;0;1;54;;
-21,9771347;-41,65454865;12/04/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;48;1;3;38;;
-21,97730381;-41,65537957;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;102;1;1;22;;
-21,97834163;-41,65543288;12/04/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;128;0;2;24;;
-21,98207474;-41,65984726;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;16;1;1;10;;
-21,98684311;-41,66319275;12/04/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;84;1;1;50;;
-21,98942757;-41,66385269;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;41;1;3;20;;
-21,99405098;-41,66363144;12/04/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;137;0;3;42;;
-21,99463081;-41,66400147;12/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;117;1;2;13;;
-21,99485779;-41,66345215;12/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;156;0;3;10;;
-21,99549866;-41,66360855;13/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;155;0;1;60;;
-22,00226632;-41,66352946;14/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;179;0;3;32;;
-22,00253179;-41,6634718;15/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Rural;Não fatal;147;1;2;16;;
-22,00255821;-41,66315555;16/04/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;219;1;3;49;;
-22,00292743;-41,66311955;17/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Rural;Não fatal;194;0;1;4;;
-22,01470319;-41,67772103;18/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Rural;Não fatal;228;0;1;58;;
-22,01839447;-41,68275833;19/04/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;170;1;2;55;;
-22,01854314;-41,6828236;20/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;92;1;3;65;;
-22,02074064;-41,68605847;21/04/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;166;0;2;51;;
-22,02080435;-41,68659411;22/04/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;182;1;3;48;;
-22,02099228;-41,6865654;23/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;230;0;2;7;;
-22,02140236;-41,68716812;24/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;114;0;2;38;;
-22,02227606;-41,68835264;25/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;214;1;2;60;;
-22,02256012;-41,68873215;26/04/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;89;0;1;45;;
-22,02275005;-41,68902051;27/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;133;0;1;48;;
-22,02252253;-41,68923575;28/04/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;38;0;2;22;;
-22,02296929;-41,68923422;29/04/2020;Norte;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;58;1;3;63;;
-22,02302543;-41,68930113;30/04/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;208;0;1;8;;
-22,02353796;-41,69030394;01/05/2020;Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;170;0;2;30;;
-22,02373488;-41,69024961;02/05/2020;Norte/Sul;RJ;Campos dos Goytacazes;Não;2;Urbana;Não fatal;49;0;3;44;;
-22,02948761;-41,69268799;03/05/2020;Norte;RJ;Campos dos Goytacazes;Não;3;Urbana;Não fatal;120;1;1;48;;
-22,02948125;-41,69264852;04/05/2020;Norte;RJ;Campos dos Goytacazes;Não;1;Urbana;Não fatal;39;0;2;45;;
